Run,international_trade,max_eff,eutax,neighbor_influence,tax_influence,member_trade_multiplier,tax_distribution,member_count,other_count,average_cooperativeness,other_wealth,total_wealth,member_wealth,other_eff,total_eff,member_eff,gini_coefficient,stdev_agent_cooperativeness
628,False,1.4091796875,0.342919921875,0.07392578125,0.18740234375,1.186279296875,0.8689453125000001,19.0,301.0,-0.8823889160156251,27667.510608665012,26844.828767951658,13811.816449282283,1.7683512254948912,1.6710996485921925,0.13042993029154393,0.4486279092063809,0.46853713872277764
3245,False,1.5302734375,0.580224609375,0.01337890625,0.16650390625,1.969384765625,0.9337890625,167.0,153.0,0.04375,38026.87002349903,31879.8981524793,26248.24128861093,2.764376405007421,1.7805915270807706,0.8792796329324027,0.264572884650058,0.9990425103567917
5285,False,0.5205078125,0.244775390625,0.15693359375000002,0.17763671875,1.957568359375,0.9482421875,305.0,15.0,0.9016555786132813,38585.47121117105,36531.759442275055,36430.757224132634,2.7649329400613056,1.5570454425468363,1.497641139390387,0.016664509835125067,0.4144797457810235
5574,False,0.1220703125,0.195947265625,0.09521484375,0.04716796875,1.144384765625,0.9986328125,313.0,7.0,0.957281799316406,25325.554479953804,26382.18658890961,26405.817338950157,1.5423613988045162,1.5051944329875242,1.5043632228893806,0.05885176678463221,0.28565123129901565
4701,False,0.6611328125,0.529931640625,0.10849609375,0.07919921875000001,0.986474609375,0.8451171875000001,99.0,221.0,-0.3747235107421874,25136.31456476411,24372.951719473498,22668.87910523889,1.540566556742254,1.4740645437452202,1.3256105551356796,0.23735985099811388,0.8962730799129259
4121,False,0.8388671875,0.586083984375,0.15166015625,0.18447265625,1.9833496093750005,1.1509765625,1.0,319.0,-0.99375,25629.964416993113,25926.867061566605,120638.81068051004,1.5159285751340044,1.525839214282122,4.687333102531607,0.44293343925600925,0.11162856937182344
4409,False,0.8798828125,0.506494140625,0.01787109375,0.16357421875,1.226025390625,0.9888671875,39.0,281.0,-0.75625,26923.225954168796,25406.607644918222,14479.178288523053,1.7106116265543707,1.5336769739418825,0.25884011793908285,0.3484608726132783,0.6542827657060822
1209,False,0.0302734375,0.495263671875,0.19736328125,0.17392578125000002,1.9511230468750005,1.0220703125,296.0,24.0,0.7222732543945283,24064.19986858478,514064.4266436713,553794.1747605702,1.5036738926672275,1.4996941182138763,1.4993714337987398,1.7558917179326718,0.495058409474424
2375,False,1.8154296875,0.142724609375,0.10302734375,0.18388671875,1.720166015625,0.9943359375,238.0,82.0,0.4837850952148438,51405.75857730352,36834.454280592574,31814.088934666957,3.7536717139609923,1.902341524332392,1.2644882657208576,0.3085173272499286,0.8711589257610078
6159,False,1.8408203125,0.435205078125,0.19658203125,0.06455078125000001,1.119677734375,1.1330078125,145.0,175.0,-0.12219268798828067,31058.0600295039,1.9215375441844172e+24,4.2406345802690583e+24,1.871294701072759,1.9561419263979694,2.0585437500663266,1.9895763264151392,0.9643752219733404
3827,False,1.2880859375,0.125146484375,0.09912109375,0.08759765625,1.622412109375,1.1947265625,298.0,22.0,0.7853045654296839,70959300.66748682,229839111656.80243,246801861159.60434,2.1419309127170516,1.6516132411624098,1.6154152922556915,1.9429829825690859,0.4854564960078547
335,False,0.4208984375,0.503076171875,0.05810546875,0.00302734375,1.219580078125,0.8060546875000001,171.0,149.0,0.06910949707031269,24887.42713728201,26033.54915724137,27032.216882235203,1.5164142435136752,1.5138732980568943,1.5116592578635586,0.11810768353075328,0.996074246406162
44,False,1.689453125,0.58583984375,0.1287109375,0.0388671875,1.62080078125,0.912890625,177.0,143.0,0.11296813964843741,28250.778189611156,31685.397905940667,34460.26016263627,1.784838268687055,1.7685955388345143,1.7554728813830263,0.285316675897549,0.9746155416471295
1500,False,0.6201171875,0.446435546875,0.06064453125,0.042871093750000006,0.958544921875,1.1392578125,101.0,219.0,-0.3820132446289052,224024.63215893102,1.442411957002066e+25,4.570018081590704e+25,1.4973133766300266,1.543138229584832,1.6425010295561426,1.9886569853703904,0.9100043964037746
2666,False,1.9208984375,0.525537109375,0.039941406250000006,0.08994140625000001,1.747021484375,0.9869140625,136.0,184.0,-0.14734649658203125,39559.41316942342,32645.20346457873,23290.684452141813,2.869546084459854,1.9561788840181378,0.7204467893028754,0.3693408512456181,0.9875399479684854
629,False,1.4091796875,0.342919921875,0.07392578125,0.19423828125,1.5117675781250002,0.8689453125000001,70.0,250.0,-0.5625,32024.43813382891,28679.314344523802,16732.44366843413,2.208955574621385,1.8176543305937845,0.4201498876380673,0.4172345151695861,0.8267972847076845
3246,False,1.5302734375,0.580224609375,0.01337890625,0.16650390625,1.944677734375,0.9037109375,139.0,181.0,-0.12989349365234376,36044.24486121366,30237.828352727964,22676.95505750558,2.5874366035810055,1.7539848506897762,0.6686987551983194,0.3241950037441727,0.9890020510681286
919,False,0.3740234375,0.241357421875,0.05341796875,0.01083984375,1.2109863281250002,0.9654296875,237.0,83.0,0.4792175292968751,25280.492969833886,26211.538029768395,26537.600223753896,1.5689133814165428,1.479360667809766,1.4479983250698398,0.07051679871437448,0.8715041682621529
3540,False,1.6162109375,0.254052734375,0.07509765625,0.17373046875,1.218505859375,0.9041015625,52.0,268.0,-0.675,29818.970296547614,27422.507287966735,15071.505628357583,1.991744880877198,1.7139937927810163,0.2825074156699256,0.4396764021940582,0.7378177281686853
5286,False,0.5205078125,0.244775390625,0.15693359375000002,0.17763671875,1.733056640625,1.1501953125,1.0,319.0,-0.99375,25668.934499524566,25756.751691695656,53770.43599427319,1.5460195442064462,1.5495747255141556,2.6836775626734317,0.30561869275179376,0.11162856937182344
5575,False,1.3876953125,0.564111328125,0.041894531250000006,0.12236328125,1.936083984375,0.9986328125,294.0,26.0,0.8362011718750001,55755.709093560574,37759.13823001884,36167.60475229067,4.032919075022096,1.6376604351998911,1.425834841202009,0.23028244469417214,0.5465434743406327
1794,False,0.4169921875,0.317529296875,0.02158203125,0.18408203125,1.310888671875,0.9361328125,82.0,238.0,-0.4875,26338.547852474174,25194.326735102833,21873.294711512837,1.6585504636728254,1.4843891043280513,0.9788963784249264,0.14501180153089693,0.8731229867550161
4122,False,0.9443359375,0.523583984375,0.15166015625,0.18447265625,1.9833496093750005,1.1509765625,1.0,319.0,-0.99375,25858.746800286466,25997.400947825277,70228.07401270742,1.5362820375565398,1.5419594970884927,3.3530690877814107,0.45823851814560634,0.11162856937182344
2958,False,1.3740234375,0.509912109375,0.0040039062500000005,0.14462890625,1.686865234375,1.1349609375,1.0,319.0,-0.9920156860351563,27487.40634303926,27600.83605721288,63784.914878598145,1.7281368819000247,1.7374237130172072,4.699922839398445,0.452980608008271,0.11575301770441863
4702,False,0.6611328125,0.529931640625,0.10849609375,0.07919921875000001,1.827587890625,1.1658203125,273.0,47.0,0.6394256591796842,21357.85079899707,1.021956685321296e+36,1.1978979461641564e+36,1.28977596385558,1.44592094468809,1.4728030476152987,1.9856385049300234,0.6802783109349068
2082,False,0.6982421875,0.169091796875,0.01220703125,0.10595703125,1.018701171875,1.0423828125,1.0,319.0,-0.99375,24874.35880997631,24960.232214249776,52353.848177485066,1.5141369395370468,1.5222854806040198,4.121670080968427,0.2999778309210151,0.11162856937182344
4410,False,0.1298828125,0.191064453125,0.01787109375,0.16357421875,1.226025390625,0.9888671875,307.0,13.0,0.9117785644531249,28546.998184300217,27264.37696287422,27210.064012129795,1.742763111494664,1.4911329944503673,1.4804776474745502,0.026490471869155503,0.3974085727829097
2376,False,1.2021484375,0.552880859375,0.03056640625,0.02431640625,1.454833984375,1.0931640625,238.0,82.0,0.4699465942382831,24702.3803820361,6.212210699094961e+21,8.352552200463813e+21,1.5310056278762707,1.618016348748275,1.6479948324100582,1.9817004577446462,0.8628268788036079
1210,False,0.0185546875,0.358544921875,0.19736328125,0.17392578125000002,1.9511230468750005,1.0220703125,295.0,25.0,0.7372204589843724,24371.657220134293,81618.00385596367,86469.3891640848,1.4971891775975557,1.4991163504386358,1.4992796701709306,1.4616202777281029,0.5118350774135786
5865,False,0.4345703125,0.574853515625,0.04990234375,0.0049804687500000005,1.290478515625,0.8873046875,226.0,94.0,0.4126089477539064,25401.14208408863,26703.649514243392,27245.40039227236,1.5697526303598062,1.4746242260323907,1.4350575445864744,0.07430267951324664,0.9089143516857836
4992,False,0.3642578125,0.315087890625,0.17255859375000002,0.11201171875,1.475244140625,1.0294921875,288.0,32.0,0.7173913574218721,23324.9653703135,423465.3241881076,467925.3640567514,1.4041261265878544,1.5165818689203463,1.5290769514017342,1.7849770924803339,0.5739211541483114
3828,False,1.2880859375,0.125146484375,0.12978515625,0.08466796875,1.622412109375,1.1947265625,271.0,49.0,0.6252218627929669,2293145779.008934,259583953135.66782,306105169225.9862,1.7654220548183817,1.60047832722009,1.5706545535953067,1.9578423735859716,0.6912622411582802
45,False,1.689453125,0.58583984375,0.1287109375,0.16035156250000002,1.40595703125,0.912890625,69.0,251.0,-0.56505126953125,32153.218120279766,28856.166209623236,16862.5425925973,2.2110155631127104,1.8145364957005452,0.37227206207078495,0.44524876560253523,0.8232237825338684
336,False,1.6904296875,0.272607421875,0.05830078125,0.11611328125,0.928466796875,1.1501953125,0.0,320.0,-1.0,29021.5571265966,29021.5571265966,0.0,1.8699879996155513,1.8699879996155513,0.0,0.49855634093034196,0.0
2667,False,1.9208984375,0.482568359375,0.02490234375,0.08994140625000001,1.747021484375,0.9869140625,155.0,165.0,-0.03125,41162.00214089521,33177.33637695631,24677.530886311677,3.0265428318603242,1.9631057547021296,0.8310598338563098,0.3537617884149256,0.9995115994824673
920,False,0.8623046875,0.565576171875,0.18173828125,0.13955078125,1.658935546875,0.9033203125,317.0,3.0,0.9515954589843748,35943.63326885213,32971.72454706275,32943.599227929095,2.7246749514036828,1.5060169731256694,1.4944839323217767,0.0066070982206900605,0.1771581888553695
5287,False,0.7392578125,0.187158203125,0.19423828125,0.10908203125,1.957568359375,1.1501953125,244.0,76.0,0.44625640869140587,23614.198707309508,3305104297978.672,4334563006387.2783,1.4138344634414333,1.5022915828271524,1.529843800340737,1.9600205649978832,0.8074388806420721
3541,False,1.6162109375,0.254052734375,0.07509765625,0.15791015625000002,1.724462890625,0.9041015625,140.0,180.0,-0.125,35484.257389875755,29227.89366267625,21183.99744199117,2.5365962590839066,1.6853818833066339,0.590963400164426,0.3598205824188805,0.9921567416492215
1795,False,0.4169921875,0.106591796875,0.18076171875,0.18408203125,1.310888671875,0.9361328125,160.0,160.0,-0.007792968749999463,28131.419812165383,26849.060332063073,25566.700851960766,1.7782160309494948,1.4629010427049116,1.1475860544603282,0.06916544282844511,0.95913957787637
6160,False,1.9501953125,0.238916015625,0.02177734375,0.17060546875000002,1.788916015625,1.1685546875,1.0,319.0,-0.99375,30234.490977160833,30415.726695800684,88229.92094191405,1.9605999183688132,1.9767615321966083,7.132316343263305,0.5213663891085816,0.11162856937182344
5576,False,1.1220703125,0.445947265625,0.19521484375,0.14716796875000002,1.6943847656250002,1.0154296875,296.0,24.0,0.7426547241210908,40408.46720113969,213104.8568653337,227107.2668381062,1.4372511303850564,1.6724632567567674,1.6915345102463657,1.7246649104503804,0.4917125348443481
4703,False,0.2861328125,0.245751953125,0.01767578125,0.02939453125,0.986474609375,1.1658203125,0.0,320.0,-1.0,24861.820158405117,24861.820158405117,0.0,1.5252684227729623,1.5252684227729623,0.0,0.13291445817995812,0.0
4411,False,0.1298828125,0.506494140625,0.10205078125,0.16357421875,1.226025390625,0.9888671875,286.0,34.0,0.7833953857421875,27821.658642899027,27018.788450565527,26923.342343784618,1.7317735135907826,1.5023215631822628,1.475044058588243,0.015093325799186041,0.5987303340985134
2959,False,1.3935546875,0.263818359375,0.06083984375,0.02919921875,1.4365722656250002,1.1349609375,162.0,158.0,-0.0016433715820314786,25585.51703176242,3729336654439809.0,7366590922325286.0,1.5266972797526261,1.6043700688573097,1.680125011317433,1.9833984625988408,0.9859632506166075
4123,False,0.9443359375,0.586083984375,0.01474609375,0.18447265625,1.9833496093750005,1.1509765625,1.0,319.0,-0.99375,26006.19700660514,26084.53491572261,51074.3279241954,1.5997651871099792,1.6060230631893422,3.602285532506154,0.35829853832426456,0.11162856937182344
1501,False,0.6201171875,0.446435546875,0.06064453125,0.00126953125,1.223876953125,1.1392578125,90.0,230.0,-0.4231323547924021,51366.158173678756,3.567747293863678e+25,1.26853237115153e+26,1.4673731197170008,1.466392100683589,1.4638850520426467,1.9937499999999833,0.8938004952305597
1211,False,0.0185546875,0.495263671875,0.16904296875000002,0.17392578125000002,1.9511230468750005,1.0220703125,1.0,319.0,-0.99375,28991.181843650484,29304.931629282113,129391.11324577215,1.4992501241185736,1.499210318790449,1.486512419118719,0.5080244454240626,0.11162856937182344
2083,False,0.6982421875,0.176904296875,0.19638671875,0.10595703125,1.018701171875,1.0423828125,250.0,70.0,0.4956146240234375,26189.97046444517,174449.4492341901,215962.1032897187,1.4729532125225373,1.5084881558238592,1.5184379399482293,1.7685514876794295,0.7922640774221045
630,False,1.4091796875,0.342919921875,0.07392578125,0.19423828125,1.186279296875,1.1373046875,1.0,319.0,-0.99375,26456.563583835785,26559.768529423367,59482.14617186181,1.6408002348707664,1.650671208168339,4.799511690093882,0.4365458517774914,0.11162856937182344
3247,False,0.2373046875,0.162255859375,0.06396484375,0.10732421875,1.969384765625,0.9037109375,320.0,0.0,1.0,0.0,37113.260020187256,37113.260020187256,0.0,1.5127240194304632,1.5127240194304632,0.005809227732895996,0.0
2377,False,0.8154296875,0.552880859375,0.03056640625,0.02431640625,1.454833984375,1.0931640625,251.0,69.0,0.5512915039062528,22592.66783778629,4.3736962130960785e+21,5.576027044584642e+21,1.4175285775164614,1.533526302232575,1.5654141229712675,1.9692156784055719,0.8109597082129021
46,False,1.689453125,0.58583984375,0.1287109375,0.16035156250000002,1.62080078125,1.051953125,1.0,319.0,-0.99375,27306.42616039674,27506.615601010202,91367.04715670484,1.6729856167697876,1.6882147556606817,6.5463100618559835,0.5117811505030214,0.11162856937182344
3829,False,1.2880859375,0.125146484375,0.12978515625,0.08759765625,1.767431640625,1.1947265625,281.0,39.0,0.6828869628906228,5071853224.055582,322658011068.4474,366735805217.669,1.6432954999553526,1.557618015286307,1.5457268341400696,1.952798967063274,0.6271887688737985
4993,False,1.8955078125,0.315087890625,0.17255859375000002,0.11201171875,1.475244140625,1.0294921875,299.0,21.0,0.7777404785156218,43200.01520801108,1676021.7444169624,1790701.53141826,1.6979370176774407,2.0512762718174957,2.076092741171814,1.8464383034460163,0.47254083213370723
337,False,1.9208984375,0.272607421875,0.05830078125,0.11611328125,0.928466796875,1.1501953125,0.0,320.0,-1.0,29947.044059563916,29947.044059563916,0.0,1.949593814411101,1.949593814411101,0.0,0.5173458754814911,0.0
921,False,1.3740234375,0.565576171875,0.18173828125,0.13955078125,1.658935546875,0.9033203125,307.0,13.0,0.8873510742187503,37230.852902313774,34896.38323420508,34797.52946975748,2.7399251024319295,1.702667121834947,1.6587441454578762,0.03286266867065276,0.3800736064505076
5288,False,1.5205078125,0.494775390625,0.05693359375,0.07763671875,1.183056640625,1.1482421875,1.0,319.0,-0.99375,28833.1850605184,29133.364630522643,124890.64746187557,1.8511669284912446,1.8653416121216853,6.387065690232208,0.5082634473126098,0.11162856937182344
5577,False,0.3876953125,0.445947265625,0.19521484375,0.14716796875000002,1.6943847656250002,1.0154296875,291.0,29.0,0.7212512207031228,24106.654036670425,100221.37067084483,107806.68607425052,1.4423742435829638,1.476515399958359,1.4799177832397556,1.6395225861836145,0.5469440696682136
1796,False,0.4169921875,0.106591796875,0.02158203125,0.04130859375,1.310888671875,0.9361328125,102.0,218.0,-0.3602655029296875,27163.25823049449,25747.08575698901,22720.36419596749,1.695553929893047,1.4792174969069778,1.0168513950347906,0.13082856927056324,0.9313095757848243
4704,False,0.9111328125,0.342431640625,0.18349609375,0.05419921875,1.965087890625,0.9951171875,268.0,52.0,0.6795562744140625,28657.191483405262,35247.750203404285,36526.51532818021,1.8716558504445973,1.5404580661586735,1.476195809506181,0.1891606467359512,0.7148649352678758
5866,False,1.7939453125,0.146142578125,0.04990234375,0.0049804687500000005,1.290478515625,0.8873046875,196.0,124.0,0.22499999999999987,32741.375028362687,32631.46359376136,32561.92778819726,2.233717699945752,2.042197304002375,1.9210313392218712,0.2666907636680797,0.9721574964586754
6161,False,0.3408203125,0.238916015625,0.02177734375,0.17060546875000002,1.788916015625,1.1685546875,2.0,318.0,-0.9887020874023438,24710.528589588732,24807.117620223715,40164.77349118594,1.4751413934260948,1.48185691167225,2.5496243128109097,0.16427507390875343,0.14327041593043643
3542,False,1.6162109375,0.254052734375,0.07509765625,0.15791015625000002,1.218505859375,1.0458984375,1.0,319.0,-0.99375,28561.70042088765,28709.447313187942,75840.70595698067,1.8146482930267906,1.8288438866729515,6.357238259798199,0.5089540758822025,0.11162856937182344
4412,False,0.1298828125,0.506494140625,0.01787109375,0.18876953125,1.226025390625,0.9888671875,303.0,17.0,0.8936801147460937,27975.382755652507,27405.05271659959,27373.054001537217,1.7269049701715762,1.5187871329483544,1.507110554622299,0.011215522189125842,0.44182540393737996
631,False,0.7021484375,0.479638671875,0.017480468750000002,0.18740234375,1.5117675781250002,1.1373046875,1.0,319.0,-0.99375,24226.07329184385,24298.04542632905,47257.15632710639,1.4424694997046632,1.4487503054244082,3.4523273300230235,0.2965612309486908,0.11162856937182344
2668,False,1.9208984375,0.482568359375,0.039941406250000006,0.15576171875,1.747021484375,0.9869140625,138.0,182.0,-0.1375,41840.60761503214,34355.7143372925,24484.333347809792,3.0924285292226124,2.136696556630814,0.8762384478503271,0.36532715586613457,0.9905017667828766
1502,False,0.6201171875,0.446435546875,0.06064453125,0.00126953125,0.958544921875,1.1544921875,69.0,251.0,-0.5551843423545876,77546.69709210722,9.579261123311236e+27,4.442555883274777e+28,1.5355276107228637,1.543000208389865,1.5701831361350431,1.991464535471933,0.8196984131999127
47,False,1.841796875,0.36220703125,0.1751953125,0.0388671875,1.40595703125,1.051953125,220.0,100.0,0.3502221679687486,884938.3306061563,2002898267.1886227,2912904325.760448,1.7964291003368864,1.9287999342991018,1.9889684951910176,1.9397984880409973,0.9103580689180335
3830,False,1.2880859375,0.125146484375,0.12978515625,0.08759765625,1.622412109375,0.8802734375000001,315.0,5.0,0.9441131591796863,46937.885079587766,34233.1407111002,34031.47810207659,3.7883666490273775,1.6655246223942626,1.63182871720961,0.0349051185093538,0.2480620699268406
3248,False,1.0302734375,0.205224609375,0.16337890625,0.016503906250000002,1.669677734375,0.8337890625000001,140.0,180.0,-0.1197909545898435,26154.18501498034,28962.085470286325,32572.243198536875,1.6135704054680335,1.6028479532586375,1.5890619432751283,0.28219006750090597,0.9840537212671945
4994,False,0.3642578125,0.288720703125,0.17255859375000002,0.11201171875,1.475244140625,1.0294921875,297.0,23.0,0.7732913208007783,31999.777451519145,261719.32176426722,279509.05078511976,1.586023198411718,1.5117219839158613,1.5059680178101216,1.7442270475380746,0.4953741202546617
2084,False,0.6982421875,0.176904296875,0.01220703125,0.11943359375,1.018701171875,1.0423828125,1.0,319.0,-0.99375,24652.234397986453,24727.694385894487,48799.43052855796,1.4925918162721723,1.4998428644251596,3.812927225228058,0.306082156704651,0.11162856937182344
2960,False,1.8740234375,0.134912109375,0.15400390625000002,0.09462890625,1.9618652343750005,1.1400390625,252.0,68.0,0.5063940429687528,34064.32564204956,2731218565.7004337,3468204859.722203,2.049578981774865,1.899548974151248,1.859064686379796,1.9356210847046726,0.7828443433144073
1212,False,0.0185546875,0.495263671875,0.19736328125,0.02646484375,1.9511230468750005,1.0220703125,252.0,68.0,0.5583767700195288,24392.28714863219,490091.0412939098,615755.7844759688,1.4989818829060064,1.499123123014736,1.499161235425028,1.7698782971433,0.8095732542059868
922,False,0.8623046875,0.491357421875,0.18173828125,0.13955078125,1.658935546875,0.9033203125,305.0,15.0,0.8835729980468748,26418.749907278492,32760.115342287514,33071.98577351747,1.6770065114603727,1.515875248205047,1.5079507598482278,0.028004104328841695,0.3970356544552829
4124,False,0.9443359375,0.586083984375,0.15166015625,0.01279296875,1.9833496093750005,1.1509765625,195.0,125.0,0.21103424072265559,23681.967845697138,2.3983224687000697e+36,3.93570866658473e+36,1.4515502206017705,1.4471994238898436,1.4444104516386085,1.9898850148947738,0.9696039078692092
2378,False,1.2021484375,0.392724609375,0.03056640625,0.02431640625,1.454833984375,1.0931640625,239.0,81.0,0.47604461669922127,43037.95031933133,1.1783741477231276e+16,1.577739444648754e+16,1.5202785035287045,1.666399225813377,1.7159213116086007,1.9842755545112096,0.8593027915719145
1797,False,0.4169921875,0.106591796875,0.02158203125,0.18408203125,1.094970703125,0.9361328125,4.0,316.0,-0.975,24819.597611945534,24702.952151977126,15487.96081447292,1.5134695034497316,1.5006315430228863,0.4864326693021059,0.19756083122060292,0.22220486043288973
5578,False,1.1220703125,0.314111328125,0.19521484375,0.14716796875000002,1.6943847656250002,1.0154296875,295.0,25.0,0.7485507202148411,27273.222753371945,71496.12417830924,75243.82768889714,1.5418987238176507,1.5329319234973664,1.532172025165139,1.545105912202952,0.5131116294998297
5289,False,1.7392578125,0.494775390625,0.05693359375,0.07763671875,1.183056640625,1.1482421875,1.0,319.0,-0.99375,28136.057188682567,28480.048934782604,138213.41594069375,1.7836245006384717,1.79837958378052,6.505251106093962,0.5044876270250462,0.11162856937182344
6162,False,1.9501953125,0.560205078125,0.02177734375,0.17060546875000002,1.788916015625,1.1685546875,1.0,319.0,-0.99375,30721.094723655926,30930.877978105425,97851.7361474951,2.0253040613438875,2.041513506166044,7.212326404433968,0.49480669963596075,0.11162856937182344
3543,False,0.3857421875,0.410302734375,0.17255859375000002,0.17373046875,1.724462890625,1.0458984375,1.0,319.0,-0.99375,24674886.75206994,29791893.455018707,1662117031.6956744,1.4907398743317093,1.4938091764091628,2.4729165391168144,1.9119084026236033,0.11162856937182344
4413,False,0.1298828125,0.506494140625,0.01787109375,0.16357421875,1.141162109375,0.9888671875,167.0,153.0,0.04148193359375,25972.65081608144,25322.597432731203,24727.039542595958,1.5759636144838256,1.489572611418239,1.410423967891085,0.03388585184218214,0.9976919546855306
5867,False,1.7939453125,0.574853515625,0.01845703125,0.0049804687500000005,1.290478515625,0.8873046875,230.0,90.0,0.43773162841796875,31094.045747308162,31292.6931394894,31370.42472773424,2.087238311977108,1.8801114767128397,1.799061845522474,0.19211964054021302,0.8956927086822442
338,False,1.6904296875,0.378076171875,0.05830078125,0.11611328125,0.928466796875,1.1501953125,0.0,320.0,-1.0,28159.645714793012,28159.645714793012,0.0,1.7870032202282462,1.7870032202282462,0.0,0.505652676173075,0.0
632,False,0.4091796875,0.592919921875,0.17392578125000002,0.09423828125,1.736279296875,1.0689453125,249.0,71.0,0.4855712890625,26020.360131354824,2.0301202424782125e+17,2.608989869851444e+17,1.5649213287521855,1.5208912831082162,1.5083365311374457,1.9704756219086685,0.7934253220076213
48,False,1.189453125,0.21083984375,0.07871093750000001,0.0103515625,1.89580078125,0.8128906250000001,223.0,97.0,0.39488220214843717,26248.456733071354,34371.2186599,37904.43797336357,1.6099070909476894,1.7067873018407376,1.7489280213771758,0.20383070588079283,0.9140611830349344
1503,False,1.8505859375,0.235498046875,0.01669921875,0.042871093750000006,1.223876953125,1.1544921875,1.0,319.0,-0.99375,29483.28748268281,29721.6762872004,105767.70492831242,1.9222293383861087,1.9381171709989562,7.006335774497289,0.5142975546880104,0.11162856937182344
4705,False,1.0361328125,0.342431640625,0.18349609375,0.05419921875,1.965087890625,0.9951171875,229.0,91.0,0.440057373046875,26456.92880070265,34411.30733440789,37572.21758142612,1.6374805433145203,1.6271700678537855,1.623072892015677,0.26719077600518837,0.8764349937987659
2085,False,0.6982421875,0.176904296875,0.01220703125,0.10595703125,1.627783203125,1.0423828125,1.0,319.0,-0.99375,24869.788773521435,24951.675339119134,51073.48976478429,1.4348226923129361,1.4412798168929197,3.5011025579076493,0.3314387602562149,0.11162856937182344
4995,False,0.3642578125,0.315087890625,0.17861328125,0.11201171875,1.475244140625,1.0294921875,270.0,50.0,0.6104919433593736,29394.80834967452,359953.64790867065,421168.24782700324,1.4402788814816885,1.4767759983482518,1.4835347236939118,1.7805673145076195,0.694196858674798
2961,False,0.8935546875,0.134912109375,0.15400390625000002,0.09462890625,1.9618652343750005,1.1400390625,288.0,32.0,0.7207482910156284,7852124.406014328,1537036602.7791276,1706945989.265029,1.7271702250736782,1.5815271479486572,1.5653445838236548,1.9338837349835272,0.5740365716301886
4125,False,0.9443359375,0.586083984375,0.15166015625,0.18447265625,1.440869140625,1.1509765625,1.0,319.0,-0.99375,24236.480904929613,24403.55162445447,77699.1111528846,1.4246309095914023,1.4336515283209565,4.311228903048715,0.4116875417896621,0.11162856937182344
923,False,0.8623046875,0.565576171875,0.15341796875000002,0.13955078125,1.658935546875,0.9033203125,313.0,7.0,0.9283398437499999,29486.27210720196,33107.291073592394,33188.27232843179,2.084551138219818,1.5335869286945232,1.521265045414405,0.015321028949965837,0.28529230134042
5579,False,1.1220703125,0.445947265625,0.14189453125,0.14716796875000002,1.6943847656250002,1.0154296875,1.0,319.0,-0.99375,28240.664535291868,28425.34003660162,87336.82495441238,1.612486468563962,1.6206817628564107,4.234980642147549,0.578733573135957,0.11162856937182344
1798,False,0.4169921875,0.106591796875,0.02158203125,0.18408203125,1.310888671875,0.9951171875,308.0,12.0,0.9272549438476563,36356.946243275226,28589.880503380067,28287.26755247506,2.456509036407226,1.509659261573205,1.4727690106056457,0.13135436594381814,0.3705610723979434
6163,False,1.9501953125,0.238916015625,0.14658203125,0.17060546875000002,1.788916015625,1.1685546875,1.0,319.0,-0.99375,31183.950029413973,31415.1417098596,105165.2877720139,2.031733659178988,2.0467832495158462,6.847602566973537,0.5896369277482509,0.11162856937182344
2669,False,1.9208984375,0.482568359375,0.039941406250000006,0.08994140625000001,1.702978515625,0.9869140625,130.0,190.0,-0.1893731689453125,39913.1413435656,33194.8082155499,23375.705951526965,2.9089636602889546,2.0335547303247763,0.7541109096079011,0.37681914901708385,0.9805683396888989
3544,False,0.6162109375,0.504052734375,0.17509765625,0.05791015625,1.768505859375,1.1041015625,196.0,124.0,0.1906158447265623,23894.051212174625,9.420634307883339e+21,1.5380627441442185e+22,1.4256465431073655,1.4689916069926046,1.4964139943485721,1.9808897019580047,0.9470419636936438
4414,False,0.1298828125,0.506494140625,0.01787109375,0.16357421875,1.226025390625,0.8095703125,86.0,234.0,-0.46194610595703123,25646.85509771136,25336.75857754277,24493.00758080498,1.5555589739055937,1.5018041818568826,1.355541143026668,0.03777777745694866,0.8820240378705296
5868,False,1.7939453125,0.574853515625,0.04990234375,0.13642578125000002,1.290478515625,0.8873046875,44.0,276.0,-0.7264764404296875,31332.558582183177,29149.670535937177,15457.009154939571,2.129763139369952,1.8693735460491603,0.2360206424914659,0.47451560150309885,0.685220561026645
3831,False,0.4326171875,0.547021484375,0.09912109375,0.08466796875,1.767431640625,0.8802734375000001,318.0,2.0,0.9830020141601559,25606.156321978226,34677.98302974749,34735.038543632836,1.7726540964883943,1.537103945135385,1.5356224976425987,0.005678767671356486,0.151871040342843
3249,False,1.7373046875,0.205224609375,0.16337890625,0.016503906250000002,1.669677734375,0.8337890625000001,205.0,115.0,0.2806570434570307,28958.67238028375,33975.71654112211,36790.15594842167,1.857797035000182,1.896715055701265,1.9185471160945555,0.22375267914081054,0.9508510843762399
633,False,1.7021484375,0.592919921875,0.17392578125000002,0.09423828125,1.736279296875,1.0689453125,277.0,43.0,0.6520309448242188,332492953725659.44,9.601262939114611e+17,1.109119555431976e+18,1.6806603127592485,1.8350927908595747,1.8590660636332716,1.970785237147158,0.6510629802423792
